Philip_I_of_Castile	parent_Maximilian_I_Holy_Roman_Emperor	Maximilian_I_Holy_Roman_Emperor
Blanche_of_Navarre_Queen_of_France	child_Joan_of_France_1351_1371	Joan_of_France_1351_1371
Wenceslaus_II_of_Bohemia	type_Person	Person
Robert_II_Duke_of_Burgundy	child_Margaret_of_Burgundy_Queen_of_France	Margaret_of_Burgundy_Queen_of_France
Isambart	gender_male	male
Henry_VI_Count_of_Luxembourg	spouse_Beatrice_of_Avesnes	Beatrice_of_Avesnes
Louise__lisabeth_d_Orl_ans	http://www.w3.org/1999/02/22-rdf-syntax-ns#type_Person	Person
Adalbert_of_Italy	type_Person	Person
Joan_of_Geneva	http://www.w3.org/1999/02/22-rdf-syntax-ns#type_Person	Person
Marie_Eleonore_of_Cleves	child_Duchess_Anna_of_Prussia	Duchess_Anna_of_Prussia
Maria_Amalia_of_Naples_and_Sicily	http://www.w3.org/1999/02/22-rdf-syntax-ns#type_Person	Person
Judith_of_Bavaria_died_843	mother_Hedwig_of_Bavaria	Hedwig_of_Bavaria
Charles_III_Duke_of_Lorraine	child_Catherine_of_Lorraine_1573_1648	Catherine_of_Lorraine_1573_1648
Lambert_I_Count_of_Louvain	name_Lambert_I	Lambert_I
Bonne_of_Luxembourg	http://www.w3.org/1999/02/22-rdf-syntax-ns#type_Person	Person
Philip_III_of_Navarre	hasSpouse_Yes	Yes
Pepin_of_Herstal	predecessor_Wulfoald	Wulfoald
John_of_Bohemia	spouse_Elizabeth_of_Bohemia_1292_1330	Elizabeth_of_Bohemia_1292_1330
_thelwulf_King_of_Wessex	child__thelberht_King_of_Wessex	_thelberht_King_of_Wessex
Leonor_de_Alvim	hasSpouse_No	No
Charlotte_of_Bourbon_Queen_of_Cyprus	parent_Catherine_of_Vend_me	Catherine_of_Vend_me
Philip_III_of_Navarre	child_Philip_Count_of_Longueville	Philip_Count_of_Longueville
Joan_of_Portugal	hasSpouse_No	No
Odo_IV_Duke_of_Burgundy	father_Robert_II_Duke_of_Burgundy	Robert_II_Duke_of_Burgundy
Theresa_of_Portugal_Queen_of_Le_n	hasSpouse_Yes	Yes
Francis_I_Holy_Roman_Emperor	parent_Leopold_Duke_of_Lorraine	Leopold_Duke_of_Lorraine
Philip_II_Duke_of_Savoy	spouse_NoClaudine_de_Brosse	NoClaudine_de_Brosse
Maria_Theresa_of_Savoy	mother_Maria_Antonia_Ferdinanda_of_Spain	Maria_Antonia_Ferdinanda_of_Spain
Francis_II_of_France	gender_male	male
Louis_the_German	parent_Louis_the_Pious	Louis_the_Pious
Archduchess_Gregoria_Maximiliana_of_Austria	http://www.w3.org/1999/02/22-rdf-syntax-ns#type_Person	Person
Godfrey_I_Count_of_Louvain	hasSpouse_Yes	Yes
Isabella_I_of_Castile	successor_Joanna_of_Castile	Joanna_of_Castile
Duchess_Helene_of_Mecklenburg_Schwerin	mother_Princess_Caroline_Louise_of_Saxe_Weimar_Eisenach	Princess_Caroline_Louise_of_Saxe_Weimar_Eisenach
Henry_the_Fowler	mother_Hedwig_of_Babenberg	Hedwig_of_Babenberg
